OID_,Join_Count,TARGET_FID,JOIN_FID,Lat,Long,Site_ID,Year,Location,Elevation,GPS_concat,GPS_concat_X,GPS_concat_Y,Notes,BUFF_DIST,ORIG_FID,pointid,grid_code,EVT_NAME,Shape_Length,Shape_Area
6441,1,8,1361345,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361345,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6442,1,8,1361346,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361346,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6443,1,8,1361347,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361347,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6444,1,8,1361348,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361348,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6445,1,8,1361349,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361349,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6446,1,8,1361350,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361350,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6447,1,8,1361351,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361351,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6448,1,8,1361352,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361352,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6449,1,8,1361353,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361353,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6450,1,8,1361354,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361354,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6451,1,8,1361355,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361355,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6452,1,8,1361356,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361356,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6453,1,8,1361357,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361357,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6454,1,8,1361358,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361358,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6455,1,8,1361359,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361359,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6456,1,8,1361360,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361360,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6457,1,8,1361361,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361361,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6458,1,8,1361362,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361362,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6459,1,8,1361363,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361363,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6460,1,8,1361364,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361364,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6461,1,8,1361365,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361365,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6462,1,8,1361366,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361366,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6463,1,8,1361367,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361367,34,Developed-Low Intensity,0.032690906819250,0.000082864948493
6464,1,8,1361368,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361368,46,Western Cool Temperate Developed Evergreen Forest,0.032690906819250,0.000082864948493
6465,1,8,1361369,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361369,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6466,1,8,1361370,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361370,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6467,1,8,1361371,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361371,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6468,1,8,1361372,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361372,46,Western Cool Temperate Developed Evergreen Forest,0.032690906819250,0.000082864948493
6469,1,8,1361373,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361373,34,Developed-Low Intensity,0.032690906819250,0.000082864948493
6470,1,8,1361374,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361374,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6471,1,8,1361375,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1361375,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6472,1,8,1363041,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363041,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6473,1,8,1363042,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363042,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6474,1,8,1363043,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363043,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6475,1,8,1363044,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363044,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6476,1,8,1363045,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363045,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6477,1,8,1363046,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363046,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6478,1,8,1363047,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363047,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6479,1,8,1363048,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363048,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6480,1,8,1363049,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363049,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6481,1,8,1363050,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363050,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6482,1,8,1363051,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363051,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6483,1,8,1363052,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363052,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6484,1,8,1363053,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363053,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6485,1,8,1363054,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363054,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6486,1,8,1363055,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363055,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6487,1,8,1363056,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363056,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6488,1,8,1363057,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363057,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6489,1,8,1363058,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363058,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6490,1,8,1363059,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363059,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6491,1,8,1363060,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363060,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6492,1,8,1363061,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363061,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6493,1,8,1363062,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363062,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6494,1,8,1363063,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363063,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6495,1,8,1363064,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363064,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6496,1,8,1363065,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363065,35,Developed-Medium Intensity,0.032690906819250,0.000082864948493
6497,1,8,1363066,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363066,34,Developed-Low Intensity,0.032690906819250,0.000082864948493
6498,1,8,1363067,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363067,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6499,1,8,1363068,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363068,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6500,1,8,1363069,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363069,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6501,1,8,1363070,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363070,46,Western Cool Temperate Developed Evergreen Forest,0.032690906819250,0.000082864948493
6502,1,8,1363071,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363071,35,Developed-Medium Intensity,0.032690906819250,0.000082864948493
6503,1,8,1363072,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363072,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6504,1,8,1363073,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1363073,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6505,1,8,1364738,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364738,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6506,1,8,1364739,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364739,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6507,1,8,1364740,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364740,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6508,1,8,1364741,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364741,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6509,1,8,1364742,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364742,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6510,1,8,1364743,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364743,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6511,1,8,1364744,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364744,81,Interior Western North American Temperate Ruderal Grassland,0.032690906819250,0.000082864948493
6512,1,8,1364745,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364745,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6513,1,8,1364746,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364746,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6514,1,8,1364747,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364747,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6515,1,8,1364748,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364748,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6516,1,8,1364749,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364749,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6517,1,8,1364750,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364750,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6518,1,8,1364751,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364751,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6519,1,8,1364752,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364752,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6520,1,8,1364753,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364753,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6521,1,8,1364754,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364754,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6522,1,8,1364755,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364755,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6523,1,8,1364756,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364756,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6524,1,8,1364757,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364757,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6525,1,8,1364758,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364758,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6526,1,8,1364759,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364759,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6527,1,8,1364760,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364760,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6528,1,8,1364761,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364761,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6529,1,8,1364762,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364762,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6530,1,8,1364763,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364763,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6531,1,8,1364764,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364764,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6532,1,8,1364765,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364765,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6533,1,8,1364766,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364766,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6534,1,8,1364767,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364767,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6535,1,8,1364768,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364768,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6536,1,8,1364769,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364769,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6537,1,8,1364770,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1364770,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6538,1,8,1366435,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366435,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6539,1,8,1366436,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366436,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6540,1,8,1366437,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366437,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6541,1,8,1366438,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366438,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6542,1,8,1366439,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366439,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6543,1,8,1366440,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366440,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
6544,1,8,1366441,40.044780000000003,-105.339579999999998,T99,2020,Bald Mountain,2044,"40.04478, -105.339579999999",-105.339579999999003,40.044780000000003,,500.000000000000000,8,1366441,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032690906819250,0.000082864948493
