DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
2020-07-27,,,,,,H18,Burned,A,10,H18-A10,7,0,Y,Y,T. stansburyi,06,10.06,Pupae,Pupae,NA,NA,NA,"7 cells, 2 pupae, 5 cocoons. Dead. All clumped togehter so order means nothing. Cut open cocoons, almost adults",,JMD 2/8/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 2 cocoons. I think Seth and I cut these ones open, so didn't weigh. They were recorded as T. stans pupae"
2020-07-27,,,,,,H18,Burned,A,10,H18-A10,7,0,Y,Y,T. stansburyi,07,10.07,Pupae,Pupae,NA,NA,NA,"7 cells, 2 pupae, 5 cocoons. Dead. All clumped togehter so order means nothing. Cut open cocoons, almost adults",,JMD 2/8/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 2 cocoons. I think Seth and I cut these ones open, so didn't weigh. They were recorded as T. stans pupae"
2020-07-27,AH,2021-11-06,NA,NA,NA,H18,Burned,A,12,H18-A12,4,0,Y,Y,O. lignaria,01,12.01,Pupae,Pupae,M,16,NA,"4 cells: 1 pupae, 3 cocoons. No pollen",,JMD 2/8/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weight for 1 pupae
2020-07-27,AH,2021-11-05,NA,NA,NA,H18,Burned,A,12,H18-A12,4,0,Y,Y,O. lignaria,02,12.02,Pupae,Pupae,M,13.4,NA,"4 cells: 1 pupae, 3 cocoons. No pollen",,JMD 2/8/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weight for 1 pupae
2020-07-27,AH,2021-11-04,NA,NA,NA,H18,Burned,A,12,H18-A12,4,0,Y,Y,O. lignaria,03,12.03,Pupae,Pupae,M,28,NA,"4 cells: 1 pupae, 3 cocoons. No pollen",,JMD 2/8/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weight for 1 pupae
2020-07-27,,,,,,H18,Burned,A,12,H18-A12,4,0,Y,Y,T. stansburyi,04,12.04,Pupae,Pupae,NA,NA,NA,"4 cells: 1 pupae, 3 cocoons. No pollen",,JMD 2/8/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,01,13.01,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,02,13.02,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,03,13.03,Pollen,NA,NA,NA,73.4,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,04,13.04,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,05,13.05,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,06,13.06,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,07,13.07,Pollen,NA,NA,NA,161.2,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,08,13.08,Pollen,NA,NA,NA,51.6,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,09,13.09,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,13,H18-A13,10,0,Y,N,O. lignaria,10,13.10,Pollen,NA,NA,NA,NA,No notes on cell num. 2/14/24 - traces of pollen within each cell,,no bees,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are empty? 2/14/24 counted cells in nest
2020-07-27,AH,2021-11-08,NA,NA,NA,H18,Burned,A,18,H18-A18,2,0,Y,Y,O. lignaria,01,18.01,Pupae,Pupae,M,13.9,NA,"2 cells, 2 cocoons, no pollen",Same exact weight?,JMD 2/13/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain)",
2020-07-27,AH,2021-11-07,NA,NA,NA,H18,Burned,A,18,H18-A18,2,0,Y,Y,O. lignaria,02,18.02,Pupae,Pupae,M,13.9,NA,"2 cells, 2 cocoons, no pollen",Same exact weight?,JMD 2/13/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain)",
2020-07-27,NA,NA,JMD,2020-08-14,2020-08-14,H18,Burned,A,19,H18-A19,2,1,Y,Y,O. lignaria,00,19.00,Pollen,NA,NA,NA,22.1,"3 cells, 1 pupae, 2 pollen globs","Might be from the ""in progress"" cell",no bees,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain)",Missing weight for 1 pupae. T. stan pupae
2020-07-09,AH,2021-07-14,NA,NA,NA,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,01,19.01,Pupae,Pupae,M,26.7,NA,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-27,,,,,,H18,Burned,A,19,H18-A19,2,1,Y,Y,T. stansburyi,01,19.01,Pupae,Pupae,NA,NA,NA,"3 cells, 1 pupae, 2 pollen globs",,JMD 2/13/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain)",Missing weight for 1 pupae. T. stan pupae
2020-07-27,NA,NA,JMD,2020-08-14,2020-08-14,H18,Burned,A,19,H18-A19,2,1,Y,Y,O. lignaria,02,19.02,Pollen,NA,NA,NA,117.2,"3 cells, 1 pupae, 2 pollen globs",,no bees,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain)",Missing weight for 1 pupae. T. stan pupae
2020-07-09,AH,2021-07-13,NA,NA,NA,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,02,19.02,Pupae,Pupae,M,30.7,NA,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,AH,2021-07-12,NA,NA,NA,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,03,19.03,Pupae,Pupae,M,26.5,NA,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,AH,2021-07-11,NA,NA,NA,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,04,19.04,Pupae,Pupae,F,52,NA,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,AH,2021-07-10,NA,NA,NA,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,05,19.05,Pupae,Pupae,F,49.8,NA,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,,,,,,H18,Burned,A,19,H18-A19,10,0,Y,N,T. stansburyi,06,19.06,Pupae,Pupae,NA,NA,NA,No notes on cell num,,JMD 2/8/24,,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,07,19.07,Pollen,NA,NA,NA,131.8,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,,,JMD,8/14/2020,1/22/2021,H18,Burned,A,19,H18-A19,10,0,Y,N,O. lignaria,08,19.08,Pollen,NA,NA,NA,140.6,No notes on cell num,,JMD 2/8/24,JMD 2/2/24,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,,,,,,H18,Burned,A,19,H18-A19,10,0,Y,N,T. stansburyi,09,19.09,Larvae,Larvae,NA,NA,NA,No notes on cell num,Pollen might have come from this cell,JMD 2/8/24,,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-09,,,,,,H18,Burned,A,19,H18-A19,10,0,Y,N,T. stansburyi,10,19.10,Pupae,Pupae,NA,NA,NA,No notes on cell num,Pollen might have come from this cell. 2/14/24 - not  likely - pretty mature T stan pupae,JMD 2/8/24,,,No notes on cell num in Progress datasheets. Samples_Collections_bee_box_fielddata.xlxs say there are 2 cells? 2/14/24 counted cells in nest
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,02,H18-B02,7,0,Y,Y,O. lignaria,01,02.01,Pollen,NA,NA,NA,145.2,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-27,AH,2021-12-05,NA,NA,NA,H18,Burned,B,02,H18-B02,7,0,Y,Y,O. lignaria,02,02.02,Pupae,Pupae,M,20.5,NA,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",Bee counts have 2M and 2F recorded?,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-27,AH,2021-12-04,NA,NA,NA,H18,Burned,B,02,H18-B02,7,0,Y,Y,O. lignaria,03,02.03,Pupae,Pupae,M,17.6,NA,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",Bee counts have 2M and 2F recorded?,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-27,AH,2021-12-03,NA,NA,NA,H18,Burned,B,02,H18-B02,7,0,Y,Y,O. lignaria,04,02.04,Pupae,Pupae,M,21.2,NA,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",Bee counts have 2M and 2F recorded?,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-27,AH,2021-12-02,NA,NA,NA,H18,Burned,B,02,H18-B02,7,0,Y,Y,O. lignaria,05,02.05,Pupae,Pupae,M,20.2,NA,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",Bee counts have 2M and 2F recorded?,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-27,,,,,,H18,Burned,B,02,H18-B02,7,0,Y,Y,T. stansburyi,06,02.06,Pupae,Pupae,NA,NA,NA,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-27,,,,,,H18,Burned,B,02,H18-B02,7,0,Y,Y,T. stansburyi,07,02.07,Pupae,Pupae,NA,NA,NA,"7 cells: 2 pupae, 4 cocoons, 2 pollen glob collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 2 pupae - T. stan pupae
2020-07-09,,,JMD,2020-08-14,2021-01-22,H18,Burned,B,04,H18-B04,1,0,N,Y,O. lignaria,01,04.01,Pollen,NA,NA,NA,141.5,1 cell,,no bees,JMD 2/5/24,Progress datasheets,
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,06,H18-B06,1,0,Y,Y,O. lignaria,01,06.01,Pollen,NA,NA,NA,111.4,"1 cell, only pollen",,no bees,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain)",
2020-07-27,AH,2021-12-18,NA,NA,NA,H18,Burned,B,07,H18-B07,6,0,Y,Y,O. lignaria,01,07.01,Pupae,Pupae,F,40.2,NA,"6 cells, all cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,AH,2021-12-17,NA,NA,NA,H18,Burned,B,07,H18-B07,6,0,Y,Y,O. lignaria,02,07.02,Pupae,Pupae,F,54.5,NA,"6 cells, all cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,AH,2021-12-16,NA,NA,NA,H18,Burned,B,07,H18-B07,6,0,Y,Y,O. lignaria,03,07.03,Pupae,Pupae,F,41.1,NA,"6 cells, all cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,AH,2021-12-15,NA,NA,NA,H18,Burned,B,07,H18-B07,6,0,Y,Y,O. lignaria,04,07.04,Pupae,Pupae,M,23.2,NA,"6 cells, all cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,AH,2021-12-14,NA,NA,NA,H18,Burned,B,07,H18-B07,6,0,Y,Y,O. lignaria,05,07.05,Pupae,Pupae,M,23.8,NA,"6 cells, all cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,AH,2021-12-13,NA,NA,NA,H18,Burned,B,07,H18-B07,6,0,Y,Y,O. lignaria,06,07.06,Pupae,Pupae,M,20.9,NA,"6 cells, all cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,14,H18-B14,3,0,Y,Y,T. stansburyi,01,14.01,Pupae,Pupae,NA,NA,91.5,"3 cells; 1 larvae & pollen in 1, 2 pollen globs",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",no weight for larvae - T. stansburyi pupae
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,14,H18-B14,3,0,Y,Y,O. lignaria,02,14.02,Pollen,NA,NA,NA,54.2,"3 cells; 1 larvae & pollen in 1, 2 pollen globs",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,14,H18-B14,3,0,Y,Y,O. lignaria,03,14.03,Pollen,NA,NA,NA,73.9,"3 cells; 1 larvae & pollen in 1, 2 pollen globs",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,15,H18-B15,6,0,Y,Y,O. lignaria,01,15.01,Pollen,NA,NA,NA,163.2,"6 cells; 1 pollen, 2 cocoons, 3 pupae. Collected pollen from 1 and 6",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 3 pupae - 3 T. stans pupae
2020-07-27,AH,2021-12-01,NA,NA,NA,H18,Burned,B,15,H18-B15,6,0,Y,Y,O. lignaria,02,15.02,Pupae,Pupae,M,21.3,NA,"6 cells; 1 pollen, 2 cocoons, 3 pupae. Collected pollen from 1 and 6",Assuming these were the cocoons I got the wet weights for,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 3 pupae - 3 T. stans pupae
2020-07-27,AH,2021-11-30,NA,NA,NA,H18,Burned,B,15,H18-B15,6,0,Y,Y,O. lignaria,03,15.03,Pupae,Pupae,M,21.9,NA,"6 cells; 1 pollen, 2 cocoons, 3 pupae. Collected pollen from 1 and 6",Assuming these were the cocoons I got the wet weights for,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 3 pupae - 3 T. stans pupae
2020-07-27,,,,,,H18,Burned,B,15,H18-B15,6,0,Y,Y,T. stansburyi,04,15.04,Pupae,Pupae,NA,NA,NA,"6 cells; 1 pollen, 2 cocoons, 3 pupae. Collected pollen from 1 and 6",Assuming this was a T. stan pupae,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 3 pupae - 3 T. stans pupae
2020-07-27,,,,,,H18,Burned,B,15,H18-B15,6,0,Y,Y,T. stansburyi,05,15.05,Pupae,Pupae,NA,NA,NA,"6 cells; 1 pollen, 2 cocoons, 3 pupae. Collected pollen from 1 and 6",Assuming this was a T. stan pupae,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 3 pupae - 3 T. stans pupae
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,15,H18-B15,6,0,Y,Y,T. stansburyi,06,15.06,Pupae,Pupae,NA,NA,89.4,"6 cells; 1 pollen, 2 cocoons, 3 pupae. Collected pollen from 1 and 6","There was also a ""pupae"" in this cell - T. stansburyi",JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 3 pupae - 3 T. stans pupae
2020-07-27,,,,,,H18,Burned,B,27,H18-B27,9,0,Y,Y,T. stansburyi,01,27.01,Pupae,Pupae,NA,NA,NA,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,27,H18-B27,9,0,Y,Y,O. lignaria,02,27.02,Pollen,NA,NA,NA,125.7,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,27,H18-B27,9,0,Y,Y,O. lignaria,03,27.03,Pollen,NA,NA,NA,133.6,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,,,,,,H18,Burned,B,27,H18-B27,9,0,Y,Y,T. stansburyi,04,27.04,Pupae,Pupae,NA,NA,NA,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,27,H18-B27,9,0,Y,Y,O. lignaria,05,27.05,Pollen,NA,NA,NA,134.6,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,,,,,,H18,Burned,B,27,H18-B27,9,0,Y,Y,T. stansburyi,06,27.06,Larvae,Larvae,NA,NA,NA,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,27,H18-B27,9,0,Y,Y,O. lignaria,07,27.07,Pollen,NA,NA,NA,141.9,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,AH,2021-12-06,NA,NA,NA,H18,Burned,B,27,H18-B27,9,0,Y,Y,O. lignaria,08,27.08,Pupae,Pupae,M,15.7,NA,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",Changed cell num from 2 to 8 (smallest wet cocoon weight in pollen weight notes),JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,AH,2021-12-07,NA,NA,NA,H18,Burned,B,27,H18-B27,9,0,Y,Y,O. lignaria,09,27.09,Pupae,Pupae,M,32.2,NA,"9 cells, 3 pupae, 2 cocoons, 4  pollen collected from 2, 3, 5, 7",Changed cell num from 1 to 9 (largest wet cocoon weight in pollen weight notes),JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH","Missing weights for 3 pupae - 2 T. stan pupae, 1 larvae"
2020-07-27,AH,2021-12-11,NA,NA,NA,H18,Burned,B,28,H18-B28,8,0,Y,Y,O. lignaria,01,28.01,Pupae,Pupae,F,45.9,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,AH,2021-12-10,NA,NA,NA,H18,Burned,B,28,H18-B28,8,0,Y,Y,O. lignaria,02,28.02,Pupae,Pupae,F,52.7,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,AH,2021-12-09,NA,NA,NA,H18,Burned,B,28,H18-B28,8,0,Y,Y,O. lignaria,03,28.03,Pupae,Pupae,F,42.2,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,AH,2021-12-08,NA,NA,NA,H18,Burned,B,28,H18-B28,8,0,Y,Y,O. lignaria,04,28.04,Pupae,Pupae,M,25.8,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,,,,,,H18,Burned,B,28,H18-B28,8,0,Y,Y,T. stansburyi,05,28.05,Pupae,Pupae,NA,NA,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,,,,,,H18,Burned,B,28,H18-B28,8,0,Y,Y,T. stansburyi,06,28.06,Pupae,Pupae,NA,NA,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,,,,,,H18,Burned,B,28,H18-B28,8,0,Y,Y,T. stansburyi,07,28.07,Pupae,Pupae,NA,NA,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,,,,,,H18,Burned,B,28,H18-B28,8,0,Y,Y,T. stansburyi,08,28.08,Pupae,Pupae,NA,NA,NA,"8 cells; 4 pupae, 4 cocoons, no pollen",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 4 pupae - 4 T. stan pupae
2020-07-27,NA,NA,JMD,2020-08-14,2021-01-16,H18,Burned,B,29,H18-B29,8,0,Y,Y,O. lignaria,01,29.01,Pollen,NA,NA,NA,133.9,"8 cells; 6 pupae, 2 pollen balls, pollen collected from 1, 3",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing weights for 5 pupae - 5 T stans pupae
